MonitorDate,SiteId,wind_direct,temperature,rain,humidity,wind_speed,AQI
2020/8/19,70,91.41666666666667,31.808333333333334,0.0,56.708333333333336,91.41666666666667,44.1017316017316
2020/8/20,70,90.58333333333333,31.77916666666667,0.0,57.333333333333336,90.58333333333333,66.55555555555556
2020/8/21,70,87.29166666666667,31.30416666666667,0.0,60.666666666666664,87.29166666666667,66.55555555555556
2020/8/22,70,118.125,27.495833333333337,24.2,77.25,118.125,66.55555555555556
2020/8/23,70,270.375,29.216666666666665,4.6000000000000005,68.04166666666667,270.375,66.55555555555556
2020/8/24,70,271.0833333333333,31.77916666666667,0.0,61.083333333333336,271.0833333333333,38.23953823953824
2020/8/25,70,264.875,32.79583333333333,0.0,59.0,264.875,40.04329004329004
2020/8/26,70,175.375,31.054166666666664,0.0,63.291666666666664,175.375,33.82034632034632
2020/8/27,70,101.375,27.570833333333336,89.79999999999998,76.375,101.375,25.568181818181817
2020/8/28,70,115.54166666666667,29.520833333333332,0.0,70.41666666666667,115.54166666666667,25.703463203463205
2020/8/29,70,100.25,29.895833333333332,0.0,70.66666666666667,100.25,25.027056277056275
2020/8/30,70,81.45833333333333,31.099999999999998,0.0,66.875,81.45833333333333,14.745670995670997
2020/8/31,70,134.70833333333334,29.008333333333336,12.2,73.29166666666667,134.70833333333334,31.479390175042347
2020/9/1,70,256.1666666666667,29.120833333333334,11.2,69.5,256.1666666666667,49.78354978354979
2020/9/2,70,193.0,31.691666666666663,0.0,59.916666666666664,193.0,58.0216049382716
2020/9/3,70,159.125,28.425,33.400000000000006,73.29166666666667,159.125,52.83641975308642
2020/9/4,70,90.5,29.2,0.0,70.125,90.5,49.78354978354979
2020/9/5,70,138.70833333333334,29.004166666666666,0.0,60.541666666666664,138.70833333333334,51.324074074074076
2020/9/6,70,228.33333333333334,28.191666666666663,0.0,53.166666666666664,228.33333333333334,57.373456790123456
2020/9/7,70,109.0,27.537499999999998,3.2,52.0,109.0,63.255892255892256
2020/9/8,70,147.58333333333334,26.4875,1.8,62.083333333333336,147.58333333333334,80.34343434343434
2020/9/9,70,131.25,24.899999999999995,14.0,67.54166666666667,131.25,67.38047138047138
2020/9/10,70,111.5,24.537500000000005,4.0,73.41666666666667,111.5,63.96296296296296
2020/9/11,70,165.52173913043478,26.956521739130434,0.0,66.1304347826087,165.52173913043478,57.26543209876544
2020/9/12,70,113.70833333333333,27.620833333333334,3.4000000000000004,74.375,113.70833333333333,37.743506493506494
2020/9/13,70,84.625,26.408333333333335,0.4,78.75,84.625,28.24074074074074
2020/9/14,70,85.8695652173913,28.67916666666667,0.0,72.125,85.8695652173913,28.24074074074074
2020/9/15,70,123.58333333333333,30.266666666666666,0.0,69.25,123.58333333333333,35.17316017316018
2020/9/16,70,121.75,31.308333333333334,0.0,68.5,121.75,43.96645021645021
2020/9/17,70,113.66666666666667,31.545833333333334,0.0,64.29166666666667,113.66666666666667,48.43073593073593
2020/9/18,70,103.16666666666667,30.075,13.4,68.625,103.16666666666667,46.53679653679654
2020/9/19,70,169.58333333333334,29.691666666666666,0.0,67.33333333333333,169.58333333333334,29.085497835497836
2020/9/20,70,112.41666666666667,26.7,2.2,77.83333333333333,112.41666666666667,21.50974025974026
2020/9/21,70,74.125,26.837500000000002,0.0,67.83333333333333,74.125,34.36147186147186
2020/9/22,70,86.125,26.758333333333336,0.0,61.458333333333336,86.125,32.91027154663519
2020/9/23,70,91.5,27.34583333333333,0.0,61.708333333333336,91.5,31.385281385281385
2020/9/24,70,99.41666666666667,24.983333333333334,11.6,79.29166666666667,99.41666666666667,20.42748917748918
2020/9/25,70,122.41666666666667,23.316666666666663,1.2000000000000002,79.54166666666667,122.41666666666667,45.31926406926407
2020/9/26,70,89.79166666666667,23.2625,3.4000000000000004,78.16666666666667,89.79166666666667,33.685064935064936
2020/9/27,70,84.20833333333333,21.366666666666664,31.6,87.83333333333333,84.20833333333333,18.66883116883117
2020/9/28,70,92.08333333333333,22.3125,15.0,87.625,92.08333333333333,16.233766233766232
2020/9/29,70,89.375,24.379166666666666,0.6000000000000001,74.29166666666667,89.375,26.515151515151512
2020/9/30,70,125.375,21.52916666666667,4.199999999999999,81.33333333333333,125.375,35.29079616036138
2020/10/1,70,100.54166666666667,24.679166666666664,0.0,68.08333333333333,100.54166666666667,43.154761904761905
2020/10/2,70,75.25,26.766666666666666,0.0,68.70833333333333,75.25,44.1017316017316
2020/10/3,70,96.08333333333333,28.34166666666667,0.0,63.958333333333336,96.08333333333333,24.350649350649352
2020/10/4,70,89.45833333333333,28.7375,0.0,63.041666666666664,89.45833333333333,26.10930735930736
2020/10/5,70,78.29166666666667,23.570833333333336,1.6,81.375,78.29166666666667,36.56126482213438
2020/10/6,70,84.25,23.125,0.0,70.58333333333333,84.25,35.849567099567096
2020/10/7,70,81.125,23.900000000000002,0.0,66.0,81.125,33.41450216450216
2020/10/8,70,107.79166666666667,23.825,0.8,69.54166666666667,107.79166666666667,40.31385281385281
